Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
98.5404113,3.350888592,centroid_83,Stasiun Geofisika Deli Serdang,2020-07-26,141.7274851,42.55272660299994,0.3,Hujan Ringan,163.8184704,22.004602088999984,0.13,Hujan Ringan,197.6505797,40.5,0,Tidak terdefenisi,,,
97.83232889,3.594127745,centroid_84,Stasiun Geofisika Aceh Selatan,2021-05-15,127.2801831,26.10075310799972,0.21,Hujan Ringan,217.2720992,7.85766018499983,0.04,Tidak terdefenisi,146.3624163,0.0,0,Tidak terdefenisi,,,
97.83296318,3.596691645,centroid_85,Stasiun Geofisika Aceh Selatan,2020-11-14,127.2801831,19.24452339499971,0.15,Hujan Ringan,217.2720992,41.50976697499985,0.19,Hujan Ringan,146.3624163,0.0,0,Tidak terdefenisi,,,
98.45355415,3.369023219,centroid_86,Stasiun Geofisika Deli Serdang,2011-05-19,148.8022783,32.111161277999884,0.22,Hujan Ringan,180.9844119,27.223291120000013,0.15,Hujan Ringan,197.6505797,35.0,0,Tidak terdefenisi,,,
98.49964734,3.492840327,centroid_87,Stasiun Geofisika Deli Serdang,2011-04-01,155.5107784,26.066746259999984,0.17,Hujan Ringan,238.4147,42.01201361800005,0.18,Hujan Ringan,197.6505797,202.0,0,Tidak terdefenisi,,,
98.08347604,3.614368867,centroid_88,Stasiun Geofisika Deli Serdang,2020-11-18,152.2142379,93.75621705749988,0.62,Hujan Lebat,278.1129361,31.91316896,0.11,Hujan Ringan,197.6505797,23.0,0,Tidak terdefenisi,,,
98.03031175,3.673787294,centroid_89,Stasiun Geofisika Deli Serdang,2016-05-29,152.2142379,32.22432365599991,0.21,Hujan Ringan,278.1129361,18.08440920999993,0.07,Tidak terdefenisi,197.6505797,32.0,0,Tidak terdefenisi,,,
100.4639212,0.015868587,centroid_90,Stasiun Geofisika Padang Panjang,2020-11-09,139.0344076,102.0675305970002,0.73,Hujan Lebat,137.9727452,83.86289326000002,0.61,Hujan Lebat,240.6257738,40.69999999999997,0,Tidak terdefenisi,,,
100.6111077,0.043048264,centroid_91,Stasiun Geofisika Padang Panjang,2011-01-28,145.0708679,100.38806419100013,0.69,Hujan Lebat,154.4445248,64.76432055400001,0.42,Hujan Ringan,240.6257738,6.0,0,Tidak terdefenisi,,,
100.5155257,0.150740147,centroid_92,Stasiun Geofisika Padang Panjang,2020-07-22,143.9602541,68.03708408700005,0.47,Hujan Ringan,149.0087802,43.77365974999993,0.29,Hujan Ringan,240.6257738,9.999999999999972,0,Tidak terdefenisi,,,
